"保存フラグ","商品・役務名","類似群コード"
"41","オンラインによる知識の教授","41A01"
"41","オンラインによる電子冊子及び電子雑誌の提供","41C02"
"41","オンラインによる電子書籍の提供","41C02"
"41","オンラインによる電子書籍又は文字情報の提供","41C02"
"41","カメラにおける撮影技術の教授","41A01"
"41","ゲーム・その他娯楽に関するイベントの企画・運営又は開催（映画・演芸・演劇・音楽の演奏の興行及びスポーツ・競馬・競輪・競艇・小型自動車競走の興行に関するものを除く。）","41F06"
"41","ゲーム・娯楽・文化に関するイベントの企画・運営又は開催","41F06"
"41","ゲームイベントの企画・運営・開催・競技結果に関する情報の提供","41F06"
"41","ゲームに関するイベントの企画・運営又は開催及びこれらに関する情報の提供","41F06"
"41","ゲームに関する知識の教授及びこれに関する情報の提供","41A01"
"41","ゲームプログラムを記憶させた記録媒体の貸与","41M08"
"41","ゲーム大会の企画・運営又は開催及びこれらに関する情報の提供","41F06"
"41","コンサート・イベント・演劇・スポーツのチケットの予約の手配及び予約の代行又は予約可能情報の提供","41L01"
"41","コンサートの企画・運営","41E01"
"41","コンサートの企画・運営及び開催並びにこれらに関する情報の提供","41E01"
"41","コンテストの企画・運営又は開催","41F06"
"41","コンピューターネットワークによる画像・映像・音楽の提供","41E02,41E03"
"41","コンピュータゲームの分野における情報を掲載した電子雑誌の提供","41C02"
"41","コンピュータセキュリティに関する知識の教授","41A01"
"41","コンピュータネットワークによるゲームの提供及びこれに関する情報の提供","41K01,41Z99"
"41","コンピュータネットワークによる画像・映像・音楽の提供に関する情報の提供","41E02,41E03"
"41","コンピュータネットワークによる画像・映像・音響又は音楽の提供","41E02,41E03"
"41","コンピュータネットワークを利用した画像又は動画の提供","41E02"
"41","シンポジウムの企画・運営及び開催","41A03"
"41","ストリーミング方式によるインターネットを利用したダウンロードできない映像の提供","41E02"
"41","スポーツ及び文化活動に関する知識の教授","41A01"
"41","セミナー・シンポジウム・会議・講演会・講習会・研修会・討論会の企画・運営又は開催","41A03"
"41","セミナー・ワークショップの企画・運営又は開催","41A03"
"41","セミナーの企画・運営","41A03"
"41","セミナー企画・運営又は開催","41A03"
"41","タレントスクールにおける教授","41A01"
"41","ダンスの教授","41A01"
"41","テレビジョン受信機の貸与に関する情報の提供","41M04"
"41","ドローンに関するセミナーの企画・運営又は開催","41A03"
"41","ドローンに関する知識の教授","41A01"
"41","ニュースレター・雑誌又は書籍の制作及びこれらに関する情報の提供又は助言","41D01"
"41","ネットワークユーザーによりアクセスされるネットワークを介して行うコンピュータゲームの提供","41K01,41Z99"
"41","ネットワーク対応パーソナルコンピュータゲーム・インターネットゲーム・オンラインゲーム・ゲームオンデマンドその他の電子計算機端末による通信を用いて行うゲームの提供及びこれらに関する情報の提供","41K01,41Z99"
"41","ビジネスに関する知識の教授","41A01"
"41","フィットネストレーニング及びそのトレーニング方法に関する知識の教授","41A01"
"41","ブログ形式のオンラインによる電子出版物の提供","41C02"
"41","ブログ形式の電子出版物の提供","41C02"
"41","マッサージに関する知識の教授","41A01"
"41","ヨガスタジオの提供","41J01"
"41","ヨガに関する電子出版物の提供","41C02"
"41","ラジオ受信機の貸与に関する情報の提供","41M04"
"41","レコード・録音済みのコンパクトディスク又は録画済みのＤＶＤの貸与","41M06"
"41","レコード又は録音済み磁気テープ・コンパクトディスクその他の録音済みの記録媒体の貸与","41M06"
"41","異業種交流のためのセミナーの企画・運営又は開催","41A03"
"41","医療及び薬剤に関する知識の教授及びこれらに関する情報の提供","41A01"
"41","育児に関する知識の教授","41A01"
"41","印刷物（広告物を除く。）の制作若しくは編集又はこれらに関する情報の提供","41D01,42Z99"
"41","映画・演芸・演劇・音楽又は教育研修のための施設の提供並びにこれに関する情報の提供","41K02"
"41","映画・演芸・演劇又は音楽の演奏の興行の企画・運営又は開催及びこれらに関する情報の提供","41E01"
"41","栄養・食事に関する知識の教授","41A01"
"41","栄養及び健康に関する知識の教授及びこれらに関する情報の提供","41A01"
"41","英会話の教授","41A01"
"41","英語に関する知識の教授","41A01"
"41","英語の教授","41A01"
"41","音楽・映像・画像を記憶した記録媒体（原盤となるもの）の制作（映画・放送番組・広告用のものを除く。）","41E05"
"41","音楽イベントの企画・運営又は開催","41F06"
"41","音楽に関するセミナーの企画・運営又は開催","41A03"
"41","音楽又は教育研修のための施設の提供","41K02"
"41","音響用又は映像用スタジオの提供","41H01"
"41","家庭用テレビゲームおもちゃによる通信を用いて行う映像の提供","41E02"
"41","家庭用テレビゲームおもちゃによる通信を用いて行う画像・映像・音響又は音楽の提供","41E02,41E03"
"41","家庭用テレビゲーム機による通信を用いて行う画像・映像・音響又は音楽の提供","41E02,41E03"
"41","家庭用テレビゲーム機並びにパーソナルコンピュータによる通信を用いて行うゲームの提供","41K01,41Z99"
"41","会議・議会・教育フォーラム・研修会・シンポジウム・セミナー・討論会の企画・運営又は開催","41A03"
"41","外国人観光旅客に対する映画・演芸・演劇又は音楽の演奏の興行のチケットの販売の代理","41L01"
"41","外国人観光旅客に対する興行場のチケット予約可能情報の提供","41L01"
"41","各種講習会の企画・運営・開催","41A03"
"41","各種講習会の企画・運営・開催に関する情報の提供","41A03"
"41","企業の経営に関する知識の教授","41A01"
"41","企業経営に関する知識の教授及びこれに関する情報の提供","41A01"
"41","起業支援講座その他における知識の教授","41A01"
"41","技芸・スポーツ又は知識の教授（オンラインによるものを含む。）","41A01"
"41","求人に関するセミナーの企画・運営又は開催","41A03"
"41","競艇の企画・運営若しくは開催又はこれらに関する情報の提供","41G03"
"41","競馬の企画・運営若しくは開催又はこれらに関する情報の提供","41G01"
"41","競輪の企画・運営若しくは開催又はこれらに関する情報の提供","41G02"
"41","教育・文化・娯楽・スポーツ用ビデオ・ＤＶＤ・ＣＤ－ＲＯＭの制作（映画・放送番組・広告用のものを除く。）","41E05"
"41","教育に関する会議・イベントの企画・運営又は開催","41A03,41F06"
"41","教育講座及び資格検定試験の企画","41A01,41A03"
"41","教育又は文化目的のセミナー・展示会・会議の企画・運営又は開催並びにこれらに関する情報の提供","41A03,41F06"
"41","教育用ビデオの制作（映画・放送番組・広告用のものを除く）","41E05"
"41","興行におけるチケットの手配及び予約の取次ぎ","41L01"
"41","興行のチケット販売の代理","41L01"
"41","禁煙に関するセミナーの企画・運営又は開催及びこれらに関する情報の提供","41A03"
"41","携帯情報端末による通信を用いて行うゲームの提供","41K01,41Z99"
"41","携帯情報端末による通信を用いて行う画像・映像・音響又は音楽の提供","41E02,41E03"
"41","携帯電話機による通信を用いて行うゲームの提供に関する情報の提供","41K01,41Z99"
"41","携帯電話機又はコンピュータによる通信を用いて行うゲームの提供","41K01,41Z99"
"41","携帯電話及びインターネットを介してアクセスされるネットワークを介して行うコンピュータゲームの提供","41K01,41Z99"
"41","携帯電話及びインターネットを介して行われるインタラクティブなコンピュータゲームの提供","41K01,41Z99"
"41","携帯用液晶画面ゲームおもちゃによる通信を用いて行うゲームの提供に関する情報の提供","41K01,41Z99"
"41","携帯用液晶画面ゲームおもちゃによる通信を用いて行う映像の提供","41E02"
"41","携帯用液晶画面ゲーム機による通信を用いて行うゲームの提供に関する情報の提供","41K01,41Z99"
"41","経営に関するセミナーの企画・運営又は開催","41A03"
"41","経営に関する講習会の企画・運営又は開催","41A03"
"41","経営者・管理者・営業担当者・一般従業員に対する教育研修","41A01"
"41","健康管理・美容・ダイエットに関する知識の教授及びこれらに関する情報の提供","41A01"
"41","健康管理に関するセミナーの企画・運営又は開催","41A03"
"41","検定試験・資格認定試験・模擬試験の企画・運営又は実施","41A01"
"41","検定試験の企画・運営又は実施及びこれらに関する情報の提供","41A01"
"41","娯楽・文化に関するイベントの企画・運営又は開催（映画・演芸・演劇・音楽の演奏の興行及びスポーツ・競馬・競輪・競艇・小型自動車競走の興行に関するものを除く。）に関する情報の提供","41F06"
"41","講演会・研修会・セミナー・シンポジウムのための施設の提供及びこれらに関する情報の提供","41K02"
"41","講演会・講習会・研修会・セミナー又はシンポジウムの企画・運営又は開催","41A03"
"41","講習会・セミナー・シンポジウム・文化又は教育のための展示会・ワークショップ・トレーニングセッションの企画・運営又は開催並びにこれらに関する情報の提供","41A03,41F06"
"41","講習会・セミナーの企画・運営又は開催","41A03"
"41","講習会の企画・運営又は開催","41A03"
"41","高齢者に関する知識の教授及びこれに関する情報の提供","41A01"
"41","高齢者に関する電子出版物の提供及びこれに関する情報の提供","41C02"
"41","高齢者の日常生活及び介護施設内における健康維持・促進のための運動の指導及びこれに関する情報の提供","41A01"
"41","高齢者の日常生活及び介護施設内における健康維持・促進のための運動の指導及びこれらに関する情報の提供","41A01"
"41","高齢者疑似体験イベントの企画・運営又は開催及びこれらに関する情報の提供","41F06"
"41","資格の検定・認定又は付与","41A01"
"41","資格の付与のための資格試験の実施及び資格の認定・資格の付与","41A01"
"41","資格試験の実施及び資格の認定・資格の付与","41A01"
"41","資格取得講座における教授","41A01"
"41","資格認定試験の実施","41A01"
"41","事業承継に関する知識の教授","41A01"
"41","自己啓発セミナーの企画・運営又は開催","41A03"
"41","写真撮影用スタジオの提供及びこれに関する情報の提供","41H01"
"41","受験指導","41A01"
"41","就職・転職に関するセミナーの企画・運営又は開催","41A03"
"41","書籍・雑誌の制作","41D01"
"41","書籍・電子書籍・雑誌・新聞又は定期刊行物の制作","41D01"
"41","書籍の貸与","41C02"
"41","書籍及び電子書籍の制作","41D01"
"41","小型自動車競走の企画・運営若しくは開催又はこれらに関する情報の提供","41G04"
"41","賞の企画・運営又は開催及びこれらに関する情報の提供","41F06"
"41","賞及び授賞式の運営","41F06"
"41","食に関する知識の教授","41A01"
"41","人材の育成及び能力の開発のための教育研修","41A01"
"41","人事に関する講習会の企画・運営又は開催","41A03"
"41","人事に関する知識の教授","41A01"
"41","図書及び記録の供覧及びこれに関する情報の提供","41C02"
"41","性的マイノリティに関する知識の教授","41A01"
"41","占いに関する興行の企画・運営又は開催","41F06"
"41","相続及び資産承継に関するセミナーの企画・運営又は開催","41A03"
"41","知識の教授に関する情報の提供","41A01"
"41","知的財産権に関するセミナーの企画・運営又は開催","41A03"
"41","地域情報の紹介に関する放送番組の制作・配給","41E04"
"41","通信（携帯電話による通信を含む）を利用した仮想現実（バーチャルリアリティ）空間における疑似体験をさせる娯楽施設の提供","41K01"
"41","通信による娯楽に関する情報の提供","41E01,41E02,41E03,41E04,41E05,41F01,41F06,41G01,41G02,41G03,41G04,41K01"
"41","通信ネットワークを利用した音楽・映像・画像・ゲームの提供","41E02,41E03,41K01,41Z99"
"41","通信ネットワークを利用した動画・音声・静止画又は音楽の提供","41E02,41E03"
"41","電気通信ネットワークを通じて提供される家庭用テレビゲームおもちゃ用のゲームの提供","41K01,41Z99"
"41","電子ゲームの提供","41K01,41Z99"
"41","電子計算機端末・移動体電話又は電話による通信を用いて行うキャラクター等の静止画像・動画像・音声付き静止画像・音声付き動画像・映像の提供","41E02"
"41","電子計算機端末・光ファイバーネットワーク又は電話による通信を介した映画の提供","41E02"
"41","電子計算機端末・光ファイバーネットワーク又は電話による通信を介した対戦ゲームの提供","41K01,41Z99"
"41","電子計算機端末・光ファイバーネットワーク又は電話による通信を用いたカラオケのための映像・楽曲・歌詞の提供","41K01,41Z99"
"41","電子計算機端末・光ファイバーネットワーク又は電話による通信を利用して行われるゲームの提供","41K01,41Z99"
"41","電子計算機端末による通信を用いて行う翻訳その他の翻訳","42S01"
"41","電子出版物の企画・編集又は制作","41D01,42Z99"
"41","電子新聞の提供","41C02"
"41","電子漫画の貸与","41C02"
"41","当せん金付証票の発売に関する情報の提供","36G01"
"41","日本伝統文化に関する放送番組の制作・配給","41E04"
"41","能力開発に関する講習会の企画・運営又は開催","41A03"
"41","能力開発に関する知識の教授","41A01"
"41","農業・園芸及び林業の分野における訓練の提供","41A01"
"41","美容・健康・運動・フィットネス・スポーツ・医療・食・栄養に関するセミナー・会議・講習会・研修会・研究会・シンポジウム・イベント・講演会・演説会・討論会の企画・運営又は開催及びこれらに関する情報の提供","41A03,41F06"
"41","美容に関する電子出版物の提供","41C02"
"41","不動産管理及び事業管理に関連する教育及び訓練","41A01"
"41","文化又は教育のための展覧会の企画・運営","41A03,41F06"
"41","保育園における教授","41A01"
"41","保育士・ベビーシッター養成講座の企画・運営若しくは開催又はこれらに関する情報の提供","41A03"
"41","保育事業に関するセミナー・講演会の企画・運営若しくは開催又はこれらに関する情報の提供","41A03"
"41","保育又は育児に関するセミナー・講演会の企画・運営若しくは開催又はこれらに関する情報の提供","41A03"
"41","保険に関する知識の教授","41A01"
"41","放送番組の制作・配給及びこれらに関する情報の提供","41E04"
"41","放送番組の制作及びこれに関する指導・助言・情報の提供","41E04"
"41","無料で配布される印刷物の企画・編集及び制作（広告に関するものを除く。）","41D01,42Z99"
"41","無料で配布される印刷物の企画・編集及び制作に関する情報の提供（広告に関するものを除く。）","41D01,42Z99"
"41","遊園地の提供又はこれに関する情報の提供","41K01"
"41","料理に関する書籍の制作","41D01"
"41","料理の教授","41A01"
"41","録画済みビデオディスク・ビデオテープその他の録画済記録媒体の貸与","41M06"
"42","携帯電話通信による気象情報の提供","42G01"
"42","携帯電話通信による地震情報・津波情報・台風情報・火山情報・隕石情報の提供","42G01"
"42","地震情報の提供","42G01"
"42","発雷判定・落雷に関する気象情報の提供及びその他の気象情報の提供","42G01"
"42","政治・行政・財政・外交・防衛・安全保障・歴史・文化・農業・畜産・水産についての調査・研究・分析・評価・解説・指導・援助・助言・提言及び提案並びにこれらに関する情報の提供","42G99,42Q01,42Q02,42Q03,42Q99,42Z99"
"42","ケーブル埋設工事の設計","42N01"
"42","架空送電線移設工事の設計","42N01"
"42","架空送電線工事の設計","42N01"
"42","架空送電線設置工事の設計","42N01"
"42","外構工事の設計に関する指導・助言及び情報の提供","42N01"
"42","建築工事の設計","42N01"
"42","建築物・土木構造物及び地下構造物の設計並びにそれに関する助言","42N01"
"42","建築物の設計に関するコンサルティング","42N01"
"42","建築物の設計に関する指導・助言及び情報の提供","42N01"
"42","建築物の設計に関する助言又は情報の提供","42N01"
"42","建築物の設計に関する情報の提供","42N01"
"42","建築物の設計及びこれに関する情報の提供","42N01"
"42","建築物の増改築又は改装の設計","42N01"
"42","建築物の増改築又は改装の設計に関する指導・助言及び情報の提供","42N01"
"42","建物の設計","42N01"
"42","建物の設計に関する助言","42N01"
"42","光通信工事の設計","42N01"
"42","植栽工事の設計","42N01"
"42","植栽工事の設計に関する指導・助言及び情報の提供","42N01"
"42","送配電線工事の設計","42N01"
"42","送配電線付帯設備工事の設計","42N01"
"42","造園工事の設計","42N01"
"42","造園工事の設計に関する指導・助言及び情報の提供","42N01"
"42","測量に関する指導・助言及び情報の提供","42N01"
"42","地中埋設管敷設工事の設計","42N01"
"42","駐車場の設計","42N01"
"42","電気通信工事の設計","42N01"
"42","電線類地中化工事の設計","42N01"
"42","都市計画の設計に関する指導・助言及び情報の提供","42N01"
"42","土木および建築工事に関する設計に関する指導・助言","42N01"
"42","土木に係る設計に関する指導・助言及び情報の提供","42N01"
"42","土木工事の設計","42N01"
"42","土木構造物の設計","42N01"
"42","派遣・業務請負・受託による建築物の設計","42N01"
"42","派遣・業務請負・受託による測量","42N01"
"42","派遣・業務請負・受託による電気工事の設計","42N01"
"42","避雷設備工事の設計","42N01"
"42","緑化工事の設計に関する指導・助言及び情報の提供","42N01"
"42","エネルギー・建築・通信及び環境技術の分野におけるエンジニアリング","42N01,42N03"
"42","派遣・業務請負・受託による建築物の設計及び土木・工学に関するエンジニアリング","42N01,42N03"
"42","派遣・業務請負・受託による図面の作成","42N01,42N03"
"42","建築物の設計・測量・デザインの考案","42N01,42P01"
"42","地質の調査に関する指導・助言及び情報の提供","42N02"
"42","地盤の調査","42N02"
"42","ガソリンステーション用装置の設計","42N03"
"42","コンピュータハードウェアの設計及び開発並びにこれらに関する情報の提供","42N03"
"42","移動体電話機の設計に関する技術情報の提供","42N03"
"42","機械・装置・器具及びこれらの部品並びにこれらにより構成される設備の設計","42N03"
"42","機械・装置もしくは器具（これらの部品を含む。）又はこれらの機械等により構成される設備の設計","42N03"
"42","機械・装置若しくは器具（これらの部品を含む）又はこれらにより構成される設備の設計","42N03"
"42","機械・装置若しくは器具（これらの部品を含む）又はこれらの機械等により構成される設備の設計","42N03"
"42","機械・装置若しくは器具（これらの部品を含む。）又はこれらにより構成される設備の設計","42N03"
"42","機械・装置若しくは器具（これらの部品を含む。）又はこれらの機械等により構成される設備の設計に関する情報の提供","42N03"
"42","機械・装置若しくは器具（これらの部品を含む。）又はこれらの機械等により構成される設備の設計及びこれに関する指導・助言・情報の提供","42N03"
"42","機械・装置若しくは器具（これらの部品を含む。）又はこれらの機械等により構成される設備の設計及びこれに関する情報の提供","42N03"
"42","機械・装置若しくは器具（これらの部品を含む。）又はこれらの機械等により構成される設備の設計及びこれらに関する助言又は情報の提供","42N03"
"42","機械・装置若しくは器具（これらの部品を含む。）又はこれらの機械等により構成される設備の設計並びにこれに関する情報の提供","42N03"
"42","機械・装置若しくは器具（これらの部品を含む。）又はこれらの機械等により構成される設備の設計並びにこれらに関する情報の提供","42N03"
"42","機械・装置若しくは器具（これらの部品を含む。）又はこれらの機械等により構成される設備の設計又はこれらに関する情報の提供","42N03"
"42","省エネルギー設備の設計","42N03"
"42","釣銭支払機の設計","42N03"
"42","電気設備又は電気通信設備の設計及びこれらに関する助言又は情報の提供","42N03"
"42","電気通信ネットワーク及びその他の電気通信に関するエンジニアリング","42N03"
"42","電子応用機器・電気通信機器の設計","42N03"
"42","電子回路・半導体素子・集積回路・大規模集積回路の設計に関する指導・助言又は情報の提供","42N03"
"42","電子計算機・電子応用機器・電気通信機器の設計及び設計に関する助言","42N03"
"42","派遣・業務請負・受託による機械・装置若しくは器具（これらの部品を含む。）又はこれらの機械等により構成される設備の設計","42N03"
"42","派遣・業務請負・受託による生産設備の設計","42N03"
"42","非接触ＩＣカード読み取り方式又はテンキー方式による入退室者の管理プログラムを記憶させた入退室管理装置の設計及び開発","42N03"
"42","防犯又は防災用機械器具の設計","42N03"
"42","コンピュータ・コンピュータシステム・コンピュータソフトウエア・コンピュータ及び通信ネットワークの設計に関する技術的な助言・指導","42N03,42P02"
"42","コンピュータ・コンピュータソフトウェア又はコンピュータシステムの設計・開発及びコンサルティング","42N03,42P02"
"42","コンピュータソフトウェア及びハードウェアの設計・開発・実装","42N03,42P02"
"42","コンピュータネットワークへの接続用・コンピュータネットワークの管理用・操作用及び利用のためのハードウェア及びソフトウェアの設計・開発に関する技術的指導及び助言","42N03,42P02"
"42","コンピュータのハードウェア及びソフトウェアの設計及び開発","42N03,42P02"
"42","コンピュータハードウェアの設計・開発及びコンピュータソフトウェアの設計・作成又は保守に関する技術的なコンサルティング及び助言","42N03,42P02"
"42","コンピュータハードウェア及びコンピュータソフトウェアの設計並びに開発","42N03,42P02"
"42","コンピュータハードウェア及びソフトウェアの設計","42N03,42P02"
"42","コンピュータハードウェア及びソフトウェアの設計及び開発","42N03,42P02"
"42","コンピュータハードウェア及びソフトウェアの設計及び開発に関するオンラインによる情報の提供","42N03,42P02"
"42","データ分析・消費者分析・事業分析及び報告のためのコンピュータハードウェア及びコンピュータソフトウェアの設計及び開発","42N03,42P02"
"42","ＩＴ（情報技術）に関する助言","42N03,42P02,42Q02,42Q99"
"42","ウェブサイトを介したコンピュータ技術及びコンピュータプログラミングに関する情報の提供","42N03,42P02,42Q02,42Q99"
"42","ウェブサイト経由によるコンピュータ技術及びコンピュータプログラミングに関する情報の提供","42N03,42P02,42Q02,42Q99"
"42","コールセンター及びホットラインによるコンピュータ技術に関する助言","42N03,42P02,42Q02,42Q99"
"42","コンピュータ・コンピュータソフトウェア又はコンピュータネットワークに関する設計又は技術情報の提供","42N03,42P02,42Q02,42Q99"
"42","コンピュータ・コンピュータ周辺機器及びコンピュータソフトウェアの研究・設計又は開発","42N03,42P02,42Q02,42Q99"
"42","情報技術（ＩＴ）基盤についてのサービスデスク・ヘルプデスクによる技術的助言","42N03,42P02,42Q02,42Q99"
"42","情報技術・情報技術の構築及びインフラストラクチャー並びにコンピュータシステムの統合に関する助言及び情報の提供","42N03,42P02,42Q02,42Q99"
"42","情報技術に関する助言","42N03,42P02,42Q02,42Q99"
"42","他人のために行う製品開発のための設計・試験・検査又は研究","42N03,42Q01,42Q99"
"42","グラフィックデザイン及びデータの可視化デザインの考案","42P01"
"42","デザインの考案","42P01"
"42","デザインの考案（広告に関するものを除く）","42P01"
"42","デザインの考案（広告に関するものを除く。）に関する情報の提供","42P01"
"42","デザインの考案（広告に関するものを除く。）に関する相談・指導・助言・コンサルティング又は情報の提供","42P01"
"42","デザインの考案（広告に関するものを除く。）及びこれに関する指導・助言・情報の提供","42P01"
"42","デザインの考案（広告に関するものを除く。）及びこれに関する情報の提供","42P01"
"42","デザインの考案に関する助言・相談又は情報の提供","42P01"
"42","デザインの考案に関する情報の提供","42P01"
"42","商業施設のデザインの考案","42P01"
"42","人工知能型製品のデザインの考案","42P01"
"42","注文によるデータを絵図で表したデザインの考案","42P01"
"42","派遣・業務請負・受託によるデザインの考案（広告に関するものを除く。）","42P01"
"42","アプリケーションサービスプロバイダーのコンピュータプログラムへのアクセスタイムの賃貸","42P02"
"42","アプリケーションサービスプロバイダによるコンピュータソフトウェアの設計・作成又は保守","42P02"
"42","アプリケーションソフトウェアの設計・作成・開発又は保守","42P02"
"42","アプリケーションソフトウェアの設計・作成又は保守","42P02"
"42","アプリケーションプログラムの設計・作成又は保守","42P02"
"42","インターネット・スマートフォン・タブレット用アプリケーションプログラムにおける検索エンジンの提供","42P02"
"42","インターネットウェブサイトの設計・作成又は保守","42P02"
"42","インターネットサイトにおけるブログ検索用の検索エンジンの提供","42P02"
"42","インターネットで検索できるデータベース用コンピュータプログラムの作成","42P02"
"42","インターネットにおけるウェブログの作成又は保守及びこれらに関する助言又は情報の提供","42P02"
"42","インターネットにおけるホームページの作成","42P02"
"42","インターネットにおけるホームページの作成又は保守","42P02"
"42","インターネットにおけるホームページの作成又は保守及びこれらに関する助言又は情報の提供","42P02"
"42","インターネットにおける検索エンジンの提供","42P02"
"42","インターネットにおける検索エンジンの提供及びこれに関する指導・助言・情報の提供","42P02"
"42","インターネットの電子掲示板又はホームページの作成・更新","42P02"
"42","インターネットの電子掲示板又はホームページの作成に関する情報の提供","42P02"
"42","インターネットホームページの作成・設計又は保守管理","42P02"
"42","インターネットホームページの作成・設計又は保守管理に関する情報の提供","42P02"
"42","インターネットを用いて行う検索エンジンの提供","42P02"
"42","インターネットを用いて行う検索用エンジンの提供","42P02"
"42","インターネット等における第三者に対するオンラインによるユーザーの本人確認・証明","42P02"
"42","インターネット等の通信ネットワークにおけるホームページの設計・作成又は保守に関するコンサルティング","42P02"
"42","インターネット又は移動体電話におけるポータルサイトの作成又は保守及びこれらに関する助言又は情報の提供","42P02"
"42","インターネット又は移動体電話による通信若しくはその他の通信手段を利用したコンピュータデータベースへのアクセスタイムの賃貸","42P02"
"42","インターネット又は移動体電話による通信若しくはその他の通信手段を利用した通信ネットワーク上のセキュリティに関するコンサルティング","42P02"
"42","インターネット又は移動体電話による通信若しくはその他の通信手段を利用して行う検索エンジンの提供","42P02"
"42","インターネット利用者及びモバイル電気通信デバイスの利用者のための検索エンジンの提供","42P02"
"42","ウェブサイトの開発・設計・作成又は保守","42P02"
"42","ウェブサイトの開発・設計・作成又は保守に関する相談・指導・助言・コンサルティング又は情報の提供","42P02"
"42","ウエブサイトの作成又は保守","42P02"
"42","ウェブサイトの作成又は保守に関する情報の提供","42P02"
"42","ウェブサイトの作成又は保守及びこれに関する助言又は情報の提供","42P02"
"42","ウェブサイトの作成又は保守及びこれらに関する情報の提供","42P02"
"42","ウェブサイトの設計・作成・保守又はこれらに関する情報の提供","42P02"
"42","ウェブサイトの設計・作成若しくは保守又はこれらに関する情報の提供","42P02"
"42","オペレーションシステム用ソフトウェアの設計・作成又は保守","42P02"
"42","オンラインによる登録ユーザーの認証","42P02"
"42","オンライン又はオフラインによる情報処理","42P02"
"42","コンピュータ・アプリケーションソフト・コンピュータネットワークシステム・コンピュータソフトウェアに関する問題のトラブルシューティング（技術支援）","42P02"
"42","コンピューターデータベースへのアクセスタイムの賃貸","42P02"
"42","コンピュータアプリケーションソフトウェアの設計・作成又は保守","42P02"
"42","コンピュータウイルスによって破壊あるいは一部破壊されたコンピュータデータの回復","42P02"
"42","コンピュータウイルスの駆除その他のコンピュータウイルス対策を目的とするサーバの監視及びそれらに関する情報の提供（派遣により行うものを含む。）","42P02"
"42","コンピュータウイルス対策用パターンファイルの更新","42P02"
"42","コンピュータシステムとネットワークの環境設定","42P02"
"42","コンピュータシステムにおけるデータのバックアップ処理及びこれに関するコンサルティング・助言及び情報の提供","42P02"
"42","コンピュータシステムに関するコンサルティング","42P02"
"42","コンピュータシステムの遠隔監視（通信回線を用いて行うものを含む。）","42P02"
"42","コンピュータシステムの遠隔監視に関する情報の提供及び監視結果に関する情報の提供（通信回線を用いて行うものを含む。）","42P02"
"42","コンピュータシステムの開発・設計・作成又は保守","42P02"
"42","コンピュータシステムの開発・設計・作成又は保守に関する相談・指導・助言・コンサルティング又は情報の提供","42P02"
"42","コンピュータシステムの開発並びに設計及びこれらに関するコンサルティング","42P02"
"42","コンピュータシステムの設計・開発","42P02"
"42","コンピュータシステムの設計・作成・開発又は保守","42P02"
"42","コンピュータシステムの設計・作成及び助言","42P02"
"42","コンピュータシステムの設計・作成又は保守","42P02"
"42","コンピュータシステムの設計・作成又は保守並びにこれらに関する情報の提供","42P02"
"42","コンピュータセキュリティシステムの遠隔監視及びこれに関する情報の提供","42P02"
"42","コンピュータセキュリティシステムの遠隔監視並びにこれに関する情報の提供及び助言","42P02"
"42","コンピュータセキュリティのためのコンピュータプログラムの設計・作成・保守に関する情報の提供","42P02"
"42","コンピュータセキュリティ及びコンピュータリスク予防に関するコンピュータソフトウェアの保守","42P02"
"42","コンピュータソフトウェアのインストール及び修正","42P02"
"42","コンピュータソフトウェアの環境設定・インストール・故障診断・修理・改良及び保守","42P02"
"42","コンピュータソフトウェアの研究・開発・設計・作成・保守及びこれらに関する調査・助言・コンサルティング・情報の提供","42P02"
"42","コンピュータソフトウェアの設計","42P02"
"42","コンピュータソフトウェアの設計・作成・開発又は保守","42P02"
"42","コンピュータソフトウェアの設計・作成・保守","42P02"
"42","コンピュータソフトウエアの設計・作成・保守に関する助言","42P02"
"42","コンピュータソフトウェアの設計・作成・保守に関する情報の提供","42P02"
"42","コンピュータソフトウェアの設計・作成及び開発","42P02"
"42","コンピュータソフトウェアの設計・作成及び保守","42P02"
"42","コンピュータソフトウェアの設計・作成若しくは保守又はこれらに関する助言・相談若しくは情報の提供","42P02"
"42","コンピュータソフトウェアの設計・作成又は保守","42P02"
"42","コンピュータソフトウェアの設計・作成又は保守に関するコンサルティング","42P02"
"42","コンピュータソフトウェアの設計・作成又は保守並びにこれらに関する情報の提供","42P02"
"42","コンピュータソフトウェアの設計・保守又はバージョンアップ","42P02"
"42","コンピュータソフトウェアの設計・保守又はバージョンアップに関する助言又は情報の提供","42P02"
"42","コンピュータソフトウェアの保守","42P02"
"42","コンピュータソフトウェアの保守に関する情報の提供","42P02"
"42","コンピュータソフトウェアの保守及びその取次ぎ","42P02"
"42","コンピュータソフトウェア及びアプリケーションソフトウェアのインストール及び修正","42P02"
"42","コンピュータソフトウェア及びアプリケーションソフトウェアの設計・作成又は保守","42P02"
"42","コンピュータソフトウェア及びコンピュータプログラムの開発・設計又は保守","42P02"
"42","コンピュータデーターベース・コンピュータプログラムへのアクセスタイムの賃貸","42P02"
"42","コンピュータデータベース・コンピュータプログラムへのアクセスタイムの貸与","42P02"
"42","コンピュータデータベース・コンピュータプログラム又はコンピュータネットワークへのアクセスタイムの賃貸","42P02"
